EventID,Timestamp,Time,Direction,Coord1,Coord2,Direction2,Coord3,Coord4
26234,343498056,1732262921.226602,'Left',22.236197364586396,-166.018784,,,
26235,343506641,1732262921.235321,'Left',23.758426455525107,-165.356049,,,
26236,343514759,1732262921.242979,'Left',25.476256506821894,-164.602234,,,
26237,343523233,1732262921.252189,'Left',27.763423997109015,-163.766327,,,
26238,343531974,1732262921.261956,'Left',30.02516057906974,-162.903,,,
26239,343540058,1732262921.269392,'Left',32.40011275103465,-161.754211,,,
26240,343548390,1732262921.276867,'Left',35.498660944609966,-160.45723,,,
26241,343556790,1732262921.285931,'Left',37.55736148240337,-159.860245,,,
26242,343565115,1732262921.293902,'Left',40.11093706758841,-158.012329,,,
26243,343573492,1732262921.301907,'Left',42.600331964727765,-156.230469,,,
26244,343581736,1732262921.310384,'Left',46.05414033637301,-154.153076,,,
26245,343590264,1732262921.320326,'Left',50.54277565965991,-152.490356,,,
26246,343598614,1732262921.327096,'Left',54.73987653058627,-151.275726,,,
26247,343606954,1732262921.335618,'Left',57.33535302627631,-150.182709,,,
26248,343615493,1732262921.344029,'Left',60.697423111776374,-148.920105,,,
26249,343624092,1732262921.352968,'Left',65.09822726897173,-147.721619,,,
26250,343632126,1732262921.361449,'Left',68.42973244128764,-147.063828,,,
26251,343640749,1732262921.369131,'Left',70.14064272169013,-146.507126,,,
26252,343648779,1732262921.377427,'Left',71.44167907997057,-145.679214,,,
26253,343657414,1732262921.386089,'Left',72.86546330497652,-144.872375,,,
26254,343665825,1732262921.394635,'Left',75.27309266979607,-143.851028,,,
26255,343674011,1732262921.403127,'Left',77.39292688721572,-142.848938,,,
26256,343682302,1732262921.411069,'Left',80.49582404989167,-141.431763,,,
26257,343691347,1732262921.420036,'Left',83.55130064897203,-140.030182,,,
26258,343699313,1732262921.427916,'Left',86.79729454812725,-138.789658,,,
26259,343707855,1732262921.436736,'Left',90.3373967570388,-137.57254,,,
26260,343716059,1732262921.445286,'Left',94.16872258247966,-136.274673,,,
26261,343724441,1732262921.453694,'Left',97.49573987988339,-135.109467,,,
26262,343732926,1732262921.462101,'Left',100.59374043946634,-133.962311,,,
26263,343741122,1732262921.470666,'Left',103.48208865072915,-132.492889,,,
26264,343749442,1732262921.47857,'Left',105.73045950786502,-131.020508,,,
26265,343757881,1732262921.486426,'Left',108.77175665231894,-129.515106,,,
26266,343766139,1732262921.494821,'Left',111.90052190088691,-128.077271,,,
26267,343774590,1732262921.504254,'Left',115.74708272717692,-126.852341,,,
26268,343783022,1732262921.512108,'Left',119.21470073104507,-125.453873,,,
26269,343791415,1732262921.520289,'Left',122.91892066527654,-124.297867,,,
26270,343799941,1732262921.529109,'Left',126.7306892630837,-123.36586,,,
26271,343808189,1732262921.536401,'Left',130.91165283721145,-122.646606,,,
26272,343816554,1732262921.545528,'Left',134.90255125573188,-121.817566,,,
26273,343825292,1732262921.553747,'Left',137.7526362572853,-121.222916,,,
26274,343833258,1732262921.562844,'Left',140.39189984914148,-120.541763,,,
26275,343841763,1732262921.570509,'Left',143.24397658977207,-119.75029,,,
26276,343849964,1732262921.578365,'Left',146.05996690602174,-119.103882,,,
26277,343858712,1732262921.588123,'Left',148.4862135553589,-118.446838,,,
26278,343866850,1732262921.59568,'Left',151.12850404603063,-117.897736,,,
26279,343875157,1732262921.604332,'Left',153.3945404035391,-117.502029,,,
26280,343883607,1732262921.612356,'Left',155.3199688352518,-117.07515,,,
26281,343891879,1732262921.620162,'Left',157.16717997500854,-116.832764,,,
26282,343900303,1732262921.628569,'Left',158.4421034569815,-116.469559,,,
26283,343909254,1732262921.638223,'Left',159.4831994563504,-116.04361,,,
26284,343917250,1732262921.645527,'Left',159.91034146989307,-115.644928,,,
26285,343925291,1732262921.654226,'Left',160.36434558963822,-115.259766,,,
26286,343933707,1732262921.663067,'Left',160.7230313805604,-115.046768,,,
26287,343942288,1732262921.670713,'Left',160.66038584637417,-114.854111,,,
26288,343950452,1732262921.679173,'Left',160.49417241845597,-114.745041,,,
26289,343959257,1732262921.688597,'Left',160.44581646593178,-114.779083,,,
26290,343967343,1732262921.696051,'Left',160.39304409909417,-114.886734,,,
26291,343975641,1732262921.705002,'Left',160.33584004898577,-115.014557,,,
26292,343983991,1732262921.712729,'Left',160.28871219129442,-115.257507,,,
26293,343992359,1732262921.720757,'Left',160.24396289766025,-115.553116,,,
26294,344000800,1732262921.729861,'Left',160.24574407017693,-115.839172,,,
26295,344009373,1732262921.737704,'Left',160.49210736928373,-116.227249,,,
26296,344017411,1732262921.746709,'Left',160.47915225098234,-116.539352,,,
26297,344025859,1732262921.755242,'Left',160.44913377632506,-116.772812,,,
26298,344034270,1732262921.76321,'Left',160.44570117141814,-116.973465,,,
26299,344042919,1732262921.771529,'Left',160.19740931482048,-117.192596,,,
26300,344050946,1732262921.779372,'Left',159.91384215925098,-117.50705,,,
26301,344059312,1732262921.787869,'Left',159.94189816889372,-117.74884,,,
26302,344067733,1732262921.796364,'Left',159.9104089179893,-118.01944,,,
26303,344076134,1732262921.804544,'Left',159.54893282571433,-118.223236,,,
26304,344084814,1732262921.815372,'Left',159.16566624021993,-118.339111,,,
26305,344093164,1732262921.821544,'Left',158.84667745645052,-118.503082,,,
26306,344101448,1732262921.82982,'Left',158.09202593673,-119.088181,,,
26307,344109713,1732262921.839022,'Left',157.07240652231383,-119.402466,,,
26308,344118156,1732262921.846551,'Left',155.29179309792087,-119.643402,,,
26309,344126597,1732262921.856034,'Left',152.26738965828883,-120.189545,,,
26310,344135289,1732262921.864367,'Left',149.58823050554565,-121.024078,,,
26311,344143349,1732262921.871642,'Left',146.87052221551295,-121.983612,,,
26312,344151784,1732262921.880283,'Left',142.55556800063943,-122.929581,,,
26313,344160025,1732262921.890051,'Left',137.90626773379827,-123.793747,,,
26314,344168459,1732262921.897797,'Left',131.75002412721565,-124.811722,,,
26315,344176893,1732262921.904902,'Left',124.6587818615042,-125.926224,,,
26316,344185255,1732262921.914038,'Left',118.02385997768587,-126.716339,,,
26317,344193760,1732262921.922395,'Left',111.33710292733385,-127.896973,,,
26318,344201934,1732262921.930595,'Left',106.9198757998428,-129.665451,,,
26319,344210221,1732262921.939561,'Left',103.0981119966717,-131.28598,,,
26320,344219013,1732262921.948487,'Left',99.07312555642584,-133.551178,,,
26321,344227161,1732262921.955979,'Left',95.03559980836135,-135.890182,,,
26322,344235269,1732262921.963489,'Left',91.16904277830903,-137.791214,,,
26323,344243913,1732262921.972244,'Left',85.43866319859647,-140.680405,,,
26324,344252123,1732262921.980948,'Left',78.78213400486071,-143.561279,,,
26325,344260473,1732262921.988814,'Left',74.01627327561424,-146.231186,,,
26326,344268911,1732262921.997688,'Left',71.10749292627821,-148.327698,,,
26327,344277417,1732262922.006388,'Left',68.0606715640207,-149.891266,,,
26328,344285868,1732262922.015509,'Left',63.95696123611765,-151.865005,,,
26329,344294068,1732262922.023424,'Left',57.609233984599555,-154.05455,,,
26330,344302442,1732262922.031381,'Left',51.39180352110381,-156.883926,,,
26331,344310764,1732262922.039959,'Left',45.45706652624066,-160.182709,,,
26332,344319524,1732262922.048167,'Left',41.62084651350374,-162.528168,,,
26333,344327545,1732262922.056626,'Left',38.459508725750815,-164.306824,,,
26334,344335952,1732262922.064646,'Left',36.138381530360604,-165.98764,,,
26335,344344435,1732262922.073411,'Left',33.94066149638308,-167.878845,,,
26336,344352775,1732262922.081512,'Left',31.428217016265354,-169.615417,,,
26337,344361442,1732262922.092142,'Left',28.94822554666515,-171.309006,,,
26338,344369489,1732262922.098696,'Left',26.80137334248602,-173.226059,,,
26339,344377741,1732262922.105942,'Left',24.950222494259506,-174.828934,,,
26340,344386159,1732262922.114711,'Left',23.612291230142315,-176.225937,,,
26341,344394421,1732262922.122391,'Left',21.43355838328734,-177.647552,,,
26342,344402904,1732262922.131155,'Left',19.740079711675282,-178.187607,,,
26343,344411143,1732262922.14097,'Left',18.14696935916556,-178.831818,,,
26344,344419701,1732262922.149171,'Left',17.071491998071274,-179.380096,,,
26345,344427958,1732262922.156188,'Left',16.340973104759783,-179.868561,,,
26346,344436497,1732262922.16516,'Left',15.714239296682667,-180.090927,,,
26347,344444689,1732262922.17304,'Left',15.10115055360399,-180.327118,,,
26348,344453085,1732262922.181421,'Left',14.999864084282637,-180.436386,,,
26349,344461382,1732262922.190941,'Left',14.910087337858245,-180.365677,,,
26350,344470042,1732262922.199301,'Left',15.109681534396028,-180.350571,,,
26351,344478347,1732262922.206885,'Left',15.43612692936024,-180.316818,,,
26352,344486809,1732262922.215434,'Left',15.647040899596773,-180.117523,,,
26353,344495662,1732262922.225288,'Left',15.843464761795872,-179.818481,,,
26354,344503783,1732262922.232315,'Left',15.990446404666589,-179.235291,,,
26355,344512031,1732262922.240291,'Left',16.392647496813453,-178.587479,,,
26356,344520341,1732262922.24918,'Left',16.81222172318117,-177.910645,,,
26357,344528809,1732262922.257103,'Left',17.05265866106871,-177.076859,,,
26358,344537077,1732262922.265617,'Left',17.396949161214888,-176.086487,,,
26359,344545282,1732262922.274795,'Left',18.31840170380657,-175.23764,,,
26360,344553873,1732262922.283566,'Left',19.525709009613678,-174.385117,,,
26361,344562179,1732262922.291125,'Left',21.656733946618264,-173.563782,,,
26362,344570728,1732262922.299169,'Left',23.79087212602372,-172.823944,,,
26363,344578932,1732262922.306825,'Left',25.948293338393526,-171.901474,,,
26364,344587228,1732262922.315655,'Left',28.205029891045882,-170.781906,,,
26365,344595494,1732262922.324636,'Left',30.58147371090092,-169.729782,,,
26366,344604168,1732262922.333615,'Left',34.12090995854372,-168.067734,,,
26367,344612487,1732262922.341255,'Left',37.41449242050087,-166.351959,,,
26368,344620774,1732262922.348935,'Left',39.23842265512881,-165.141953,,,
26369,344629232,1732262922.358041,'Left',40.91140951916866,-164.016571,,,
26370,344637627,1732262922.366238,'Left',44.10971132482123,-161.863739,,,
26371,344645750,1732262922.37394,'Left',47.81435779038413,-159.833694,,,
26372,344654213,1732262922.383727,'Left',54.942418286948545,-157.840775,,,
26373,344662690,1732262922.391395,'Left',62.04134331463393,-155.337875,,,
26374,344671050,1732262922.399449,'Left',65.98779017919271,-153.555634,,,
26375,344679459,1732262922.408752,'Left',68.22591991333852,-152.528397,,,
26376,344687839,1732262922.417027,'Left',69.92667229504056,-151.458099,,,
26377,344696018,1732262922.424555,'Left',71.94534927678382,-149.803314,,,
26378,344704691,1732262922.434295,'Left',75.06830183252386,-147.815262,,,
26379,344712946,1732262922.441949,'Left',78.819456731526,-145.259079,,,
26380,344721441,1732262922.449767,'Left',82.64837936237149,-142.984116,,,
26381,344729962,1732262922.458917,'Left',87.08669852964314,-140.721512,,,
26382,344737966,1732262922.466954,'Left',91.72534657297724,-138.649185,,,
26383,344746343,1732262922.475121,'Left',95.82778302201378,-136.955841,,,
26384,344754745,1732262922.483319,'Left',100.47791674725406,-135.523788,,,
26385,344763202,1732262922.49163,'Left',104.77838170708118,-134.153427,,,
26386,344771565,1732262922.499854,'Left',109.68715073992657,-132.59993,,,
26387,344780232,1732262922.509871,'Left',115.16864820915745,-131.00708,,,
26388,344788352,1732262922.5184,'Left',119.16224739237208,-129.010742,,,
26389,344796716,1732262922.525133,'Left',124.6312287955678,-127.321762,,,
26390,344805331,1732262922.534104,'Left',129.07886925674532,-125.429718,,,
26391,344813798,1732262922.542708,'Left',132.47370615229514,-123.677826,,,
26392,344821908,1732262922.550441,'Left',136.01126590880688,-121.781525,,,
26393,344830383,1732262922.558672,'Left',139.99849957470397,-120.209763,,,
26394,344838466,1732262922.568135,'Left',143.36855831203087,-118.822342,,,
26395,344846846,1732262922.575421,'Left',146.55929657539247,-117.891357,,,
26396,344855323,1732262922.583733,'Left',149.65717345348904,-116.911911,,,
26397,344863742,1732262922.59305,'Left',151.56748842225178,-116.264404,,,
26398,344872013,1732262922.601166,'Left',153.29321616632055,-115.711258,,,
26399,344880300,1732262922.608997,'Left',155.49153917817284,-115.168701,,,
26400,344888735,1732262922.617168,'Left',157.80675852926925,-114.684967,,,
26401,344897131,1732262922.625354,'Left',159.41668983907715,-114.116028,,,
26402,344905570,1732262922.633737,'Left',160.5092633879535,-113.429916,,,
26403,344914035,1732262922.643293,'Left',161.29295121661534,-112.936157,,,
26404,344922365,1732262922.651466,'Left',161.83526954856504,-112.450043,,,
26405,344930724,1732262922.659341,'Left',162.07173047060908,-111.972885,,,
26406,344939248,1732262922.667714,'Left',162.30527221770038,-111.735275,,,
26407,344947384,1732262922.675571,'Left',162.47499445081164,-111.71962,,,
26408,344955828,1732262922.684353,'Left',162.6606703544896,-111.746536,,,
26409,344964563,1732262922.698577,'Left',162.77482529421854,-111.697266,,,
26410,344972853,1732262922.702467,'Left',162.72378833763278,-111.637009,,,
26411,344980988,1732262922.709343,'Left',162.64963654878818,-111.671844,,,
26412,344989271,1732262922.718345,'Left',162.44123693114813,-111.801147,,,
26413,344997754,1732262922.726363,'Left',161.95079765006474,-112.108673,,,
26414,345006378,1732262922.73523,'Left',161.87118901208856,-112.581268,,,
26415,345014537,1732262922.743326,'Left',161.44946048018426,-113.047455,,,
26416,345022898,1732262922.752823,'Left',160.89664890888727,-113.513428,,,
26417,345031614,1732262922.760286,'Left',160.54079869975817,-113.984787,,,
26418,345039738,1732262922.769452,'Left',159.97762113297568,-114.37355,,,
26419,345048123,1732262922.776675,'Left',158.6482495111789,-115.03154,,,
26420,345056446,1732262922.784794,'Left',157.36824951894837,-115.680496,,,
26421,345065147,1732262922.794019,'Left',156.0956496465065,-116.422211,,,
26422,345073127,1732262922.801434,'Left',154.25244060312036,-117.137161,,,
26423,345081452,1732262922.809968,'Left',152.67995079546887,-117.90361,,,
26424,345089828,1732262922.819293,'Left',149.80380641824863,-118.845016,,,
26425,345098219,1732262922.82688,'Left',146.90019367039613,-119.79776,,,
26426,345107078,1732262922.835935,'Left',142.4104823815729,-120.697693,,,
26427,345114917,1732262922.84323,'Left',137.33861073521874,-121.650055,,,
26428,345123309,1732262922.852587,'Left',130.95015289799773,-122.7677,,,
26429,345131781,1732262922.861064,'Left',124.00938976545505,-124.059998,,,
26430,345140214,1732262922.868807,'Left',117.49576332735693,-125.540939,,,
26431,345148434,1732262922.876728,'Left',111.86997899548552,-127.099182,,,
26432,345156860,1732262922.884987,'Left',106.98810805768255,-128.833588,,,
26433,345165104,1732262922.89451,'Left',102.86767078333757,-130.960556,,,
26434,345173772,1732262922.903214,'Left',99.34961203269648,-133.663284,,,
26435,345182099,1732262922.91137,'Left',95.4632511102563,-136.049896,,,
26436,345190453,1732262922.919077,'Left',92.10754515334644,-138.361938,,,
26437,345198925,1732262922.927726,'Left',87.95946024588272,-141.320831,,,
26438,345207612,1732262922.936424,'Left',82.81236821651481,-143.994125,,,
26439,345215423,1732262922.94394,'Left',77.20050445757265,-147.434067,,,
26440,345223831,1732262922.953129,'Left',73.79409186554612,-150.679916,,,
26441,345232243,1732262922.960679,'Left',71.23828050077603,-153.109192,,,
